,telecommuting,has_company_logo,has_questions,fraudulent,text_len
13157,0,1,0,0,2969
13158,0,1,1,0,4699
13159,0,1,1,0,1779
13160,0,1,1,0,2010
13161,0,1,0,0,5294
13162,0,1,0,0,1321
13163,0,1,0,0,3050
13164,0,1,1,0,3345
13165,0,1,1,0,3124
13166,0,1,1,0,2027
13167,0,1,0,0,2257
13168,0,1,0,0,2161
13169,0,1,1,0,4888
13170,0,0,0,0,1125
13171,0,1,0,0,1386
13172,0,1,1,0,3229
13173,0,1,0,0,1018
13174,0,1,1,0,1549
13175,0,1,1,0,1679
13176,0,1,1,0,3359
13177,0,1,0,0,1701
13178,0,1,1,0,1886
13179,0,1,1,0,1161
13180,0,1,0,0,970
13181,0,0,1,0,2582
13182,0,1,1,0,2123
13183,0,1,0,0,3461
13184,0,1,1,0,2426
13186,0,1,0,0,2630
13187,0,1,1,0,5429
13188,0,1,1,0,3336
13189,0,1,0,0,1988
13190,0,1,0,0,1233
13191,1,1,0,0,840
13192,0,1,1,0,4062
13193,0,0,0,0,1233
13194,0,1,1,0,1188
13195,0,1,0,0,1249
13196,0,0,1,0,947
13197,0,0,0,0,1734
13198,0,1,1,0,4500
13199,0,1,1,0,2157
13200,0,1,1,0,2489
13201,0,0,0,0,1144
13202,0,1,1,0,1950
13203,0,1,0,0,2237
13204,0,1,1,0,2226
13205,0,1,1,0,1174
13206,0,1,0,0,2239
13207,0,1,1,0,1544
13208,0,1,0,0,3662
13209,0,1,0,0,2017
13210,0,1,0,0,648
13211,0,1,1,0,1901
13212,0,1,1,0,2620
13213,0,1,1,0,1457
13214,0,1,1,0,3015
13215,0,1,0,0,1600
13216,0,1,0,0,2770
13217,0,0,0,0,911
13218,0,1,0,0,3100
13219,0,1,1,0,2408
13220,0,1,1,0,1629
13221,0,1,0,0,1648
13222,0,1,0,0,2116
13223,0,1,0,0,2176
13224,0,1,1,0,917
13225,0,1,0,0,1638
13226,0,0,0,0,2071
13227,0,1,1,0,1850
13229,0,1,0,0,1167
13230,0,1,1,0,3525
13231,0,0,0,0,3065
13232,0,1,1,0,2049
13233,0,0,0,0,1570
13234,0,1,0,0,1827
13235,0,1,0,0,1979
13236,0,0,0,0,700
13238,0,1,0,0,1165
13239,0,1,1,0,1335
13240,0,0,0,0,1000
13241,0,0,0,0,850
13242,0,1,1,0,1629
13243,0,1,0,0,2238
13244,0,1,0,0,3554
13245,0,1,0,0,3292
13246,0,1,0,0,1720
13247,0,0,0,0,2010
13248,0,1,1,0,2452
13249,0,1,1,0,3915
13250,0,1,0,0,3377
13251,0,1,1,0,4180
13252,0,1,0,0,1561
13253,0,1,0,0,586
13254,0,1,0,0,2771
13255,0,1,0,0,1645
13256,0,1,0,0,3076
13257,0,1,1,0,2413
13258,0,1,0,0,3158
13259,0,1,1,0,3102
13260,0,0,0,0,705
13261,0,1,0,0,2380
13262,0,1,0,0,1172
13263,0,1,0,0,3580
13264,0,1,1,0,3229
13265,0,0,0,0,726
13266,0,1,1,0,2679
13267,0,1,1,0,3367
13268,0,1,1,0,2248
13269,0,1,0,0,3492
13270,0,1,1,0,2182
13271,0,0,1,0,1408
13272,0,1,0,0,2543
13274,0,0,0,0,1636
13275,0,1,0,0,1172
13276,0,0,0,0,2133
13277,0,0,0,0,2139
13278,0,0,0,0,1473
13279,0,1,0,0,2905
13280,0,0,0,0,694
13281,0,1,1,0,4468
13282,0,1,0,0,6265
13283,0,1,1,0,1166
13284,1,1,0,0,2285
13285,0,1,1,0,1714
13286,0,0,0,0,729
13287,0,0,0,0,1083
13288,0,1,1,0,1791
13289,0,1,0,0,1220
13290,0,1,0,0,4020
13291,0,0,0,0,707
13292,0,1,0,0,3049
13293,0,1,0,0,3118
13294,0,0,0,0,795
13295,0,1,1,0,1155
13296,0,1,1,0,1179
13297,0,1,1,0,1141
13298,0,1,1,0,702
13299,0,1,1,0,2754
13300,0,1,0,0,535
13301,0,1,0,0,1566
13302,0,1,0,0,1234
13303,0,1,1,0,1858
13304,0,1,1,0,2533
13305,0,1,1,0,1830
13306,0,1,0,0,1691
13307,0,0,0,0,2950
13308,0,1,0,0,2122
13309,0,1,1,0,1504
13310,0,1,1,0,1480
13311,0,1,1,0,2708
13312,0,1,0,0,1934
13313,0,0,0,0,1130
13314,0,1,1,0,1892
13315,0,0,1,0,1916
13316,1,0,0,0,1049
13317,0,1,1,0,1045
13318,0,1,0,0,3115
13319,0,1,0,0,2525
13320,0,1,0,0,130
13322,0,1,1,0,4477
13323,0,1,1,0,2492
13325,0,1,1,0,1360
13326,0,1,1,0,1330
13328,0,1,0,0,2205
13329,0,1,1,0,1149
13330,0,1,0,0,2321
13331,0,1,1,0,1665
13332,0,1,0,0,2052
13333,0,0,0,0,889
13335,0,1,0,0,2306
13336,0,0,1,0,3085
13337,0,1,0,0,3211
13338,0,1,1,0,1160
13339,0,1,1,0,1708
13340,0,0,0,0,374
13341,0,1,0,0,1634
13342,0,1,0,0,1589
13343,0,1,1,0,1798
13344,0,1,1,0,1157
13345,0,1,1,0,2902
13346,0,1,0,0,3189
13347,0,0,0,0,867
13348,0,1,0,0,3467
13349,0,1,0,0,1339
13350,0,0,1,0,1849
13351,0,1,0,0,3377
13352,0,0,0,0,571
13353,0,1,0,0,1053
13354,0,1,1,0,3994
13355,0,1,0,0,2741
13356,0,1,0,0,3622
13357,0,1,0,0,2142
13358,1,1,1,0,2809
13359,0,1,1,0,3132
13360,0,0,0,0,857
13361,0,1,0,0,3774
13362,0,1,0,0,4079
13363,0,1,1,0,2574
13364,0,1,1,0,3816
13365,0,1,1,0,2412
13366,0,1,1,0,726
13367,0,0,0,0,992
13368,0,1,0,0,2474
13369,0,1,0,0,2771
13370,0,0,0,0,4330
13371,0,1,1,0,4587
13372,0,1,0,0,4188
13373,0,1,1,0,4281
13375,0,1,0,0,2140
13376,0,1,0,0,1504
13377,0,0,0,0,2127
13378,0,1,0,0,1383
13379,0,1,1,0,2116
13380,0,1,0,0,3117
13381,0,1,1,0,2219
13382,0,1,0,0,1625
13383,0,1,0,0,2260
13384,0,1,0,0,2342
13385,0,1,0,0,3108
13386,0,1,0,0,962
13387,0,1,1,0,4757
13388,0,1,1,0,2031
13389,0,1,1,0,1434
13390,0,1,0,0,2052
13391,0,1,1,0,5457
13392,0,0,0,0,961
13394,0,1,1,0,3857
13395,0,0,0,0,990
13396,0,0,0,0,1165
13397,0,1,0,0,1860
13399,0,1,0,0,2589
13400,0,1,1,0,2032
13401,0,1,1,0,2778
13403,0,0,0,0,1145
13404,0,1,0,0,2021
13405,0,0,0,0,1128
13406,0,0,0,0,1135
13407,0,1,0,0,2102
13408,0,1,0,0,1979
13409,0,1,1,0,1945
13410,1,0,0,0,1621
13411,0,0,0,0,1145
13412,0,1,1,0,3417
13413,0,0,0,0,2165
13414,0,0,0,0,684
13415,0,0,0,0,708
13417,0,1,1,0,2008
13418,0,0,0,0,961
13419,0,1,1,0,2281
13420,0,0,0,0,848
13421,0,1,1,0,1053
13422,0,1,1,0,1704
13423,0,1,1,0,1092
13424,0,1,1,0,2065
13425,0,0,0,0,2064
13426,0,1,1,0,1867
13427,0,1,0,0,1065
13428,0,1,1,0,2696
13429,0,1,0,0,2600
13430,0,1,0,0,3423
13431,0,1,1,0,3920
13433,0,0,0,0,2402
13434,0,1,0,0,1392
13435,0,1,0,0,1734
13436,0,1,1,0,1822
13437,0,1,0,0,875
13439,0,1,1,0,3319
13440,0,1,0,0,1112
13441,0,0,0,0,2016
13442,0,1,0,0,2883
13443,0,1,0,0,2008
13444,0,0,1,0,1128
13445,0,1,0,0,2584
13446,0,1,0,0,3250
13447,0,1,1,0,1734
13448,0,0,1,0,1285
13449,0,1,0,0,3189
13450,0,1,0,0,1874
13451,0,1,1,0,3154
13452,0,1,0,0,1072
13453,0,1,0,0,3500
13454,0,0,0,0,858
13455,0,1,1,0,1881
13456,0,1,0,0,1030
13457,0,1,0,0,2678
13458,0,0,0,0,712
13459,0,0,0,1,414
13460,0,1,1,0,3197
13461,0,1,0,0,3238
13462,0,1,0,0,2026
13463,0,1,0,0,3925
13464,0,1,0,0,1165
13466,0,1,1,0,2754
13467,0,1,1,0,1735
13468,0,1,0,0,2620
13469,0,1,0,0,2919
13470,0,0,0,0,409
13471,0,1,0,0,1650
13472,0,0,0,0,722
13473,0,1,0,0,1075
13474,0,1,0,0,1334
13475,0,0,0,0,430
13476,0,1,1,0,1638
13477,0,1,1,0,1096
13478,0,1,1,0,1947
13479,0,0,0,0,1070
13480,0,1,1,0,1093
13481,0,0,0,0,732
13482,0,1,0,0,1160
13483,0,1,1,0,1065
13484,0,0,0,0,2116
13485,0,1,0,0,3427
13486,0,1,1,0,2785
13487,0,1,0,0,1994
13488,0,0,1,0,2474
13489,0,1,0,0,2236
13490,0,1,0,0,2211
13491,0,1,1,0,3506
13492,0,1,0,0,1168
13493,0,0,0,0,570
13494,0,0,0,0,1098
13495,0,1,1,0,2520
13496,0,1,0,0,2067
13497,0,0,0,0,2075
13498,0,1,0,0,1168
13499,0,1,0,0,1762
13500,0,1,0,0,1192
13501,0,1,1,0,3368
13502,0,1,1,0,999
13503,0,1,0,0,1093
13504,0,1,0,0,2273
13505,0,1,1,0,2278
13506,0,1,0,0,2985
13507,0,1,1,0,1231
13508,0,1,1,0,922
13509,0,1,1,0,4531
13510,0,1,0,0,1468
13512,0,1,0,0,1491
13513,0,1,0,0,3160
13514,0,1,1,0,3696
13515,0,1,0,0,812
13516,0,1,1,0,3485
13517,0,1,0,0,1287
13518,0,0,0,0,1674
13519,0,1,1,0,2156
13520,0,1,0,0,1140
13521,0,0,0,0,1874
13522,0,1,1,0,1515
13523,0,1,0,0,2737
13524,0,1,0,0,3725
13525,0,1,0,0,1036
13526,0,1,0,0,1473
13527,0,1,0,0,2683
13528,0,1,1,0,2227
13529,0,1,0,0,427
13530,0,1,0,0,1173
13531,0,1,1,0,2677
13532,0,1,1,0,1304
13533,0,1,0,0,1434
13534,0,1,1,0,1751
13535,0,1,1,0,1351
13536,0,1,1,0,1838
13537,0,0,0,0,666
13538,0,1,0,0,1848
13539,0,1,0,0,4118
13540,0,1,1,0,1543
13541,0,1,0,0,2756
13542,0,1,1,0,2887
13543,0,1,1,0,1429
13544,0,1,0,0,2818
13545,0,1,1,0,2296
13546,0,0,0,0,1242
13547,0,1,1,0,452
13548,0,0,0,0,237
13549,0,1,1,0,2497
13550,0,1,0,0,631
13551,0,1,0,0,2160
13552,0,1,1,0,2053
13553,0,1,1,0,2426
13554,0,1,1,0,3035
13555,0,1,0,0,1311
13556,0,1,0,0,3050
13557,0,1,0,0,1479
13558,0,1,1,0,1449
13559,0,1,1,0,4127
13560,0,1,1,0,2421
13561,0,1,0,0,1161
13562,0,1,1,0,796
13563,0,1,1,0,1412
13564,1,1,1,0,2490
13565,0,1,1,0,1659
13566,0,0,0,0,557
13567,0,1,0,0,1795
13568,0,1,1,0,3287
13569,0,0,0,0,248
13570,0,1,0,0,1717
13571,0,1,0,0,659
13572,0,1,1,0,3649
13573,0,1,1,0,1070
13574,0,0,0,0,1601
13575,0,1,0,0,1767
13576,0,1,0,0,1461
13577,1,1,1,0,2317
13578,0,1,0,0,2056
13579,0,1,0,0,1757
13580,0,1,0,0,2556
13581,0,1,0,0,962
13582,0,1,0,0,2214
13583,0,1,0,0,1772
13584,0,1,1,0,1189
13585,0,1,0,0,2078
13586,0,1,1,0,2537
13587,0,1,0,0,1688
13588,0,1,1,0,4079
13589,0,1,0,0,2463
13590,0,1,1,0,1870
13591,0,1,1,0,2040
13592,0,0,0,0,726
13593,0,1,1,0,3040
13594,0,1,0,0,2409
13595,0,1,0,0,2395
13596,0,1,1,0,1288
13597,0,0,0,0,894
13599,0,0,0,0,2603
13600,0,0,0,0,996
13601,0,1,1,0,956
13602,0,1,1,0,2924
13603,0,0,0,0,678
13604,0,1,0,0,2257
13605,0,1,0,0,2550
13606,0,1,0,0,1546
13607,0,1,1,0,560
13608,0,0,0,0,676
13609,0,1,0,0,2123
13610,0,1,0,0,1916
13611,0,1,0,0,1606
13612,0,1,1,0,1834
13613,0,0,0,0,2101
13614,0,1,1,0,1808
13615,0,1,1,0,1564
13616,0,1,1,0,2190
13617,0,0,1,0,3021
13618,0,1,0,0,1469
13619,0,0,0,0,525
13620,0,1,0,0,911
13621,0,1,0,0,1929
13622,0,1,0,0,2631
13623,0,1,1,0,4561
13624,0,1,1,0,2415
13625,0,1,0,0,3113
13626,0,1,0,0,1509
13627,0,1,1,0,3058
13628,0,1,1,0,1774
13629,0,1,0,0,1428
13630,0,1,1,0,1150
13631,0,1,0,0,2190
13632,0,1,0,0,2075
13633,0,1,0,0,370
13634,0,1,1,0,2783
13635,0,1,1,0,596
13636,0,1,1,0,1862
13637,0,0,0,0,531
13638,0,1,1,0,1185
13639,0,1,0,0,1826
13640,0,0,0,0,1137
13641,0,1,1,0,1176
13642,0,1,1,0,592
13643,0,1,1,0,1160
13644,0,1,0,0,4684
13645,0,1,0,0,1122
13646,0,1,1,0,1220
13647,0,0,0,0,757
13648,0,1,1,0,2659
13649,1,1,1,0,1890
13650,0,1,0,0,2972
13651,0,1,1,0,592
13652,0,1,1,0,1840
13653,0,1,0,0,1983
13654,0,1,0,0,3471
13655,0,1,0,0,2483
13656,0,1,0,0,1687
13657,0,1,0,0,3923
13658,0,1,0,0,2033
13659,0,0,0,0,3052
13660,0,0,1,0,565
13661,0,1,1,0,2011
13662,0,1,0,0,3196
13663,0,1,0,0,2385
13664,0,1,0,0,4095
13665,0,1,0,0,1178
13666,0,1,1,0,2023
13667,0,1,1,0,1572
13668,0,1,1,0,2404
13669,0,0,0,0,1322
13670,0,1,1,0,3106
13671,0,0,0,0,2599
13672,0,1,0,0,1795
13673,0,1,0,0,3616
13674,0,1,0,0,1605
13675,0,1,0,0,1171
13676,0,0,0,0,731
13677,1,1,0,0,2361
13678,0,1,1,0,1979
13679,0,0,0,0,690
13680,0,1,1,0,2027
13681,0,1,0,0,1849
13682,0,0,0,0,693
13683,0,0,0,0,884
13684,0,1,1,0,3480
13685,0,1,1,0,2036
13686,0,1,1,0,2324
13687,0,1,0,0,2981
13688,0,1,1,0,1927
13689,0,1,0,0,1186
13690,0,1,1,0,1981
13691,0,1,0,0,1452
13692,0,0,0,0,2030
13693,0,1,1,0,1909
13694,0,1,0,0,2072
13695,0,1,1,0,809
13696,0,1,1,0,1632
13697,0,0,0,0,2777
13699,0,1,0,0,1595
13700,0,1,1,0,4243
13701,0,0,0,0,1810
13702,0,1,0,0,1669
13703,0,0,0,0,988
13704,0,1,0,0,1963
13705,0,1,0,0,2802
13706,0,0,0,0,395
13707,0,1,0,0,3040
13708,0,0,0,0,925
13709,0,1,0,0,2508
13710,0,1,1,0,2839
13711,0,1,1,0,3581
13712,0,1,0,0,1273
13713,0,1,0,0,1570
13715,1,1,1,0,4046
13716,0,1,1,0,1521
13717,0,1,0,0,628
13718,0,1,1,0,2774
13719,0,1,1,0,1270
13720,0,1,0,0,2254
13721,0,1,1,0,2093
13722,0,0,0,0,788
13723,0,1,0,0,1108
13724,0,0,0,0,752
13725,0,1,1,0,3160
13726,0,1,1,0,2733
13727,0,1,1,0,1065
13728,0,0,0,0,1951
13729,0,0,0,0,1776
13730,0,1,0,0,2435
13731,0,1,0,0,968
13732,0,0,0,0,2900
13733,0,0,0,0,712
13734,0,0,0,0,958
13735,1,1,1,0,1465
13736,0,1,1,0,2615
13737,0,0,0,0,1203
13738,0,1,1,0,1282
13739,0,1,0,0,1556
13740,0,0,1,0,1551
13741,0,1,1,0,588
13742,0,1,0,0,1720
13743,0,1,0,0,2412
13744,0,1,0,0,1928
13745,0,1,0,0,2091
13746,0,1,1,0,1535
13747,0,0,0,0,1839
13748,0,1,1,0,2988
13749,0,1,1,0,1194
13750,0,1,0,0,1211
13751,0,1,0,0,1518
13752,0,1,1,0,999
13753,0,1,1,0,3110
13754,0,1,1,0,2542
13755,0,1,0,0,1668
13756,0,1,1,0,1561
13757,0,1,1,0,1308
13758,0,1,0,0,1949
13759,0,1,1,0,5486
13760,0,1,1,0,3309
13761,0,1,0,0,2436
13762,0,1,0,0,2187
13763,0,1,1,0,3692
13764,0,1,1,0,1513
13765,0,1,1,0,2038
13766,0,0,0,0,1166
13767,0,1,1,0,1320
13768,0,1,1,0,1512
13769,0,0,0,0,909
13770,0,1,1,0,1256
13771,0,1,0,0,2453
13772,0,1,1,0,1260
13773,0,1,0,0,1184
13774,0,1,0,0,2970
13775,0,0,0,0,645
13776,0,1,0,0,3837
13777,0,1,1,0,2422
13778,0,1,1,0,1204
13780,0,1,1,0,2465
13781,0,1,0,0,1331
13782,0,1,1,0,4508
13783,0,1,0,0,1965
13784,0,1,0,0,2142
13785,0,1,0,0,1696
13786,0,1,1,0,2592
13787,1,1,0,0,1425
13788,0,1,0,0,2922
13789,0,0,0,0,923
13790,0,0,0,0,723
13791,0,1,0,0,1705
13792,0,1,1,0,593
13793,0,0,0,0,1957
13794,0,1,0,0,3334
13795,0,0,0,0,1148
13796,0,1,0,0,1373
13797,0,0,0,0,577
13798,0,1,1,0,1117
13799,0,0,0,0,1182
13800,0,1,0,0,1849
13802,0,1,0,0,2093
13803,0,1,1,0,1240
13804,0,0,0,0,1369
13805,0,1,1,0,1288
13806,0,1,1,0,1312
13807,0,1,0,0,2065
13808,0,1,1,0,2641
13809,0,1,1,0,2065
13810,0,1,1,0,1966
13811,0,1,1,0,2326
13812,0,1,1,0,2653
13813,0,1,0,0,5220
13814,0,1,0,0,1297
13815,0,1,0,0,1630
13816,0,1,1,0,2365
13818,0,0,0,0,1112
13819,0,1,1,0,2935
13820,0,1,0,0,1196
13821,0,0,0,0,762
13822,1,0,0,0,1908
13823,0,1,0,0,2544
13824,0,1,1,0,3344
13825,0,1,1,0,1388
13826,0,1,1,0,268
13827,1,1,1,0,2496
13828,0,1,0,0,2151
13829,0,1,1,0,2520
13830,0,1,0,0,855
13831,0,1,1,0,2405
13832,0,1,1,0,1900
13833,0,1,1,0,1791
13834,0,1,1,0,595
13835,0,1,0,0,1829
13836,0,1,0,0,2939
13837,0,1,0,0,2949
13838,0,1,1,0,2269
13839,0,1,0,0,2709
13840,0,1,1,0,1578
13841,0,1,1,0,1137
13842,0,1,0,0,2078
13843,0,1,0,0,2483
13844,0,1,1,0,1251
13845,0,0,0,0,1318
13846,0,0,1,0,3108
13847,0,1,0,0,1699
13848,0,1,1,0,1321
13849,0,1,0,0,1267
13850,1,1,1,0,2527
13851,0,1,1,0,2900
13852,0,1,0,0,1873
13853,0,1,0,0,1580
13854,1,0,0,0,1016
13855,0,1,0,0,1798
13856,0,1,0,0,4124
13857,0,1,0,0,3549
13858,0,1,0,0,2575
13859,0,1,1,0,2266
13860,0,0,0,0,716
13861,0,1,0,0,2160
13862,0,1,0,0,1089
13863,0,1,1,0,2587
13864,0,1,0,0,1944
13865,0,1,1,0,4523
13866,0,1,0,0,963
13867,1,0,0,0,578
13868,0,1,0,0,1627
13869,0,1,1,0,1335
13870,0,1,1,0,594
13871,0,1,1,0,2292
13872,0,1,0,0,1783
13873,0,1,0,0,1823
13874,0,1,1,0,1976
13875,0,1,1,0,1610
13876,0,1,1,0,1442
13877,0,1,0,0,487
13878,0,1,0,0,2693
13879,0,1,1,0,1707
13880,0,1,0,0,2045
13881,0,1,0,0,1696
13882,0,1,1,0,1997
13883,0,1,0,0,1411
13884,0,1,0,0,1913
13885,0,1,0,0,2971
13886,0,1,0,0,2889
13888,0,1,0,0,940
13889,0,1,1,0,2443
13890,0,1,1,0,2209
13891,0,1,1,0,4061
13892,0,1,0,0,3011
13893,0,1,1,0,1782
13894,0,1,1,0,1239
13895,0,1,1,0,1787
13896,0,1,1,0,591
13897,0,0,0,0,851
13898,0,0,1,0,414
13899,0,1,1,0,798
13900,0,1,1,0,2209
13901,0,1,1,0,594
13902,0,1,1,0,1850
13903,0,1,1,0,3454
13904,0,1,0,0,4054
13905,0,1,1,0,1530
13906,0,1,1,0,2016
13907,0,1,1,0,2402
13908,0,1,1,0,6546
13909,0,1,0,0,2610
13910,0,0,0,0,1604
13911,0,1,0,0,4544
13912,0,1,1,0,2283
13913,0,1,0,0,2386
13915,0,1,1,0,2006
13916,0,1,1,0,1981
13917,0,1,0,0,2456
13918,0,1,1,0,3438
13919,0,1,0,0,646
13920,0,1,1,0,2559
13921,0,1,1,0,2209
13922,0,0,0,0,3096
13923,0,0,0,0,1837
13924,0,1,1,0,1878
13925,0,1,0,0,2500
13926,0,1,0,0,4264
13927,0,0,0,0,330
13928,0,1,0,0,3770
13929,0,0,1,0,1448
13930,0,1,0,0,1215
13931,0,1,1,0,4253
13932,0,1,1,0,3526
13933,0,1,1,0,2002
13934,0,1,1,0,2818
13935,0,1,0,0,1275
13936,0,1,0,0,1031
13937,0,1,0,0,2245
13938,0,1,1,0,1934
13939,0,1,1,0,1968
13940,0,1,0,0,2905
13941,0,0,0,0,2597
13942,0,1,0,0,945
13943,0,0,0,0,397
13944,0,1,0,0,2121
13945,0,0,0,0,734
13946,0,1,1,0,2145
13947,0,0,0,0,2555
13948,0,1,0,0,1428
13949,0,1,1,0,1594
13950,0,0,0,0,1181
13951,0,1,1,0,1503
13952,0,1,1,0,1634
13953,0,1,0,0,1241
13954,0,1,1,0,2236
13955,0,1,0,0,2018
13956,0,1,1,0,597
13957,0,1,0,0,2116
13958,0,0,0,0,1507
13959,0,1,0,0,2594
13960,0,1,0,0,935
13961,0,1,1,0,2667
13962,0,0,0,0,1379
13963,0,1,0,0,3296
13964,0,1,0,0,1997
13965,0,1,1,0,2086
13966,0,1,0,0,2717
13967,0,1,1,0,2155
13968,0,1,1,0,2844
13969,1,1,0,0,1821
13970,0,1,0,0,2165
13971,0,0,0,0,1747
13972,0,0,0,0,269
13973,0,1,1,0,2050
13974,0,0,0,0,882
13975,0,1,1,0,3125
13976,0,1,1,0,2792
13977,0,1,0,0,1165
13978,0,1,0,0,2421
13979,0,1,0,0,1295
13980,0,0,0,0,1038
13981,0,1,1,0,668
13982,0,1,0,0,1166
13983,0,0,0,0,661
13984,0,1,0,0,6563
13985,0,1,1,0,3898
13986,0,1,0,0,782
13987,0,1,0,0,2475
13988,1,1,0,0,1952
13989,0,1,1,0,555
13990,0,1,0,0,3084
13991,0,0,0,0,644
13992,0,0,0,0,2039
13993,0,0,0,0,419
13994,0,0,0,0,551
13995,0,0,1,0,164
13996,0,1,1,0,2009
13997,0,0,0,0,1415
13998,0,0,0,0,2206
13999,0,1,0,0,5360
14000,0,1,1,1,2065
14001,0,0,0,1,374
14002,0,0,1,1,1524
14003,0,1,1,0,2176
14004,0,0,1,0,1827
14005,0,1,1,0,1321
14006,0,0,0,0,2711
14007,0,1,1,0,4997
14008,0,1,0,0,1933
14009,0,0,1,0,2330
14010,0,1,1,0,2007
14011,0,1,0,0,1897
14012,0,1,1,0,2194
14013,0,1,1,0,3547
14014,0,1,0,0,2568
14015,1,1,0,0,2401
14016,0,1,0,0,2533
14017,0,1,0,0,3622
14018,0,1,1,0,635
14019,0,1,0,0,2631
14020,0,1,0,0,5880
14021,0,1,1,0,2104
14022,0,1,1,0,4581
14023,0,1,1,0,433
14024,0,1,0,0,3297
14025,0,1,1,0,5457
14026,0,0,0,0,465
14027,0,1,0,0,1367
14029,0,1,0,0,1926
14030,0,0,1,0,3397
14031,0,0,0,0,2655
14032,1,1,1,0,3168
14033,0,0,0,0,2600
14034,0,1,0,0,6123
14035,0,0,1,0,2300
14036,0,0,0,0,2923
14037,0,0,0,0,368
14038,0,1,1,0,537
14039,0,1,0,0,3821
14040,0,1,0,0,3877
14041,0,0,0,0,2217
14042,0,0,0,0,224
14043,0,1,0,0,2483
14044,0,1,0,0,3633
14045,0,1,0,0,2312
14046,0,1,1,0,1002
14047,0,1,0,0,2618
14048,0,1,0,0,198
14049,0,0,1,0,2589
14050,0,1,0,0,3633
14051,0,0,0,0,384
14052,1,0,0,0,2145
14053,0,1,1,0,570
14054,0,1,0,0,4015
14055,0,1,0,0,2502
14056,0,0,1,0,1423
14057,0,0,1,0,304
14058,0,0,0,0,1169
14059,0,1,0,0,637
14060,0,1,1,0,1776
14061,0,1,0,0,1097
14062,0,1,1,0,2336
14063,0,0,0,0,584
14064,0,1,0,0,2414
14065,0,1,1,0,595
14066,0,0,1,0,2965
14067,0,1,0,0,4434
14068,0,1,1,0,3034
14069,0,1,1,0,549
14070,0,0,0,0,1668
14071,0,1,1,0,3063
14072,0,1,0,0,6080
14073,0,1,1,0,577
14074,0,1,0,0,2331
14075,0,0,0,0,2268
14076,0,1,1,0,3179
14077,0,1,0,0,1199
14078,0,1,0,0,1296
14079,0,1,0,0,1165
14080,0,1,1,0,1234
14081,0,1,0,0,1556
14082,0,0,0,0,1371
14083,0,1,0,0,1433
14084,0,0,0,0,86
14085,0,1,0,0,2557
14086,0,1,1,0,1540
14087,0,1,1,0,1562
14088,0,1,0,0,2709
14089,0,0,0,0,2793
14090,0,1,1,0,2043
14091,0,0,0,0,571
14092,0,1,1,0,2423
14093,0,1,1,0,1566
14094,0,1,1,0,3788
14095,0,0,1,0,699
14096,0,0,0,1,1923
14097,0,1,0,0,4035
14098,0,1,0,0,1986
14099,0,0,0,0,2301
14100,0,1,1,0,467
14101,0,0,1,0,544
14102,0,1,1,0,591
14103,0,0,1,0,470
14104,0,1,1,0,4418
14105,0,1,1,0,591
14106,0,1,0,0,2712
14107,0,1,0,0,2558
14108,0,1,1,0,497
14109,0,0,0,0,2954
14110,0,1,0,0,3204
14111,0,1,0,0,1153
14112,0,1,0,0,2757
14113,0,1,1,0,2057
14114,0,1,1,0,2171
14115,1,0,0,0,1287
14116,0,0,1,0,364
14117,0,1,1,0,7438
14118,0,0,0,0,2727
14119,0,1,0,0,3931
14120,0,0,0,0,1917
14121,0,1,0,0,3279
14122,0,1,1,0,3629
14123,0,0,0,0,1545
14124,0,1,1,0,611
14125,0,0,0,0,1714
14126,0,1,1,0,1974
14127,0,1,1,0,5650
14128,0,0,0,1,366
14129,1,1,1,0,492
14130,0,1,0,0,359
14131,0,1,1,0,5853
14132,0,1,0,0,2168
14133,0,0,0,1,2565
14134,0,1,1,0,2157
14135,0,1,1,0,499
14136,0,1,0,0,2537
14137,1,1,0,0,1529
14138,0,1,0,0,1439
14140,0,0,1,0,2284
14141,0,1,1,0,2381
14142,0,1,0,0,2780
14143,0,1,0,0,1242
14144,0,1,0,0,2941
14145,0,1,1,0,3090
14146,0,0,0,0,2146
14147,0,0,0,0,2146
14148,0,1,1,0,508
14149,0,1,0,0,1311
14150,0,0,0,0,2142
14151,0,1,1,0,1688
14152,0,0,0,0,1570
14153,0,1,0,0,2311
14154,0,0,0,1,519
14155,0,1,1,0,2717
14156,0,1,1,0,1628
14157,0,1,1,0,506
14158,0,0,0,0,1886
14159,0,1,1,0,2748
14160,0,1,1,0,1030
14161,0,1,1,0,1048
14162,0,1,1,0,1132
14163,0,0,0,1,2375
14164,0,0,0,0,673
14165,0,1,1,0,594
14166,0,1,1,0,2435
14168,0,1,1,0,601
14169,0,1,1,0,1747
14170,0,1,1,0,596
14171,0,0,0,0,4174
14172,0,1,1,0,592
14173,0,0,1,0,2004
14174,0,1,0,0,2256
14175,0,1,1,0,595
14176,0,0,1,0,1490
14177,1,0,0,0,3756
14178,0,1,1,0,2536
14179,0,1,1,1,2884
14180,0,0,0,0,2286
14181,0,1,1,0,2625
14182,0,1,1,0,719
14183,0,1,1,0,1420
14184,0,0,0,0,764
14185,0,0,0,0,5299
14186,0,1,1,0,3426
14187,0,1,0,0,2848
14188,0,1,0,0,3323
14189,0,1,0,0,2345
14190,0,1,0,0,2215
14191,0,1,0,0,1385
14192,0,1,0,0,3459
14193,0,1,1,0,3446
